student_id,branch,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs_history,active_backlogs,quantitative_aptitude,logical_reasoning,coding_benchmark,skills_python,skills_java,skills_cpp,skills_dsa,skills_sql,skills_web,skills_cloud,skills_ml,internships,projects_count,certifications_count,hackathons,communication_rating,interview_rating,primary_track,placement_probability,readiness_status,placed
STU-2026-05747,ECE,7,5.56,58.8,68.8,3,2,58.8,80.4,48.2,5.8,3.1,4.5,6.6,7.3,6.6,4.1,6.9,0,0,2,0,6.9,9.2,Data Analyst / ML Engineer,16.6,Needs Training,0
STU-2026-05748,Civil,6,9.37,90.1,92.9,0,0,83.9,95.1,60.1,5.8,4.6,5.6,6.3,9.5,7.3,4.8,9.6,1,2,0,0,7.6,7.7,Data Analyst / ML Engineer,99.8,Ready,1
STU-2026-05749,Civil,7,6.14,73.7,71.2,3,3,78.8,80.7,56.2,6.2,4.6,8.2,0.0,7.3,5.2,5.8,7.5,1,2,0,0,8.3,7.1,Data Analyst / ML Engineer,6.3,Needs Training,0
STU-2026-05750,ECE,7,7.61,73.9,64.1,1,1,73.0,71.9,76.2,8.1,6.4,6.8,0.0,8.8,4.3,5.4,6.0,1,4,0,0,8.3,7.6,Data Analyst / ML Engineer,59.8,Needs Training,1
STU-2026-05751,CSE,8,5.61,56.2,58.3,2,0,60.1,53.0,58.7,7.0,6.7,6.7,8.1,7.6,10.0,4.8,4.5,3,2,3,0,8.5,6.2,Core Systems / SDE,97.8,Ready,1
STU-2026-05752,EEE,7,5.92,57.1,52.4,3,0,56.4,65.2,66.0,6.5,8.1,7.3,6.7,6.8,4.5,2.8,5.3,0,2,1,0,6.1,7.5,Core Systems / SDE,67.9,Near-Ready,1
STU-2026-05753,CSE,7,8.39,81.1,73.5,0,0,91.3,80.3,98.6,9.5,10.0,7.7,10.0,10.0,10.0,3.3,8.3,0,5,2,0,6.1,8.1,Core Systems / SDE,99.9,Ready,1
STU-2026-05754,EEE,7,8.53,85.7,84.2,1,0,99.0,79.1,75.2,7.7,7.8,7.4,7.9,9.1,2.3,6.0,8.3,1,1,3,2,8.0,6.6,Core Systems / SDE,99.7,Ready,1
STU-2026-05755,Mech,7,7.66,81.0,75.1,1,1,71.7,82.0,80.4,8.7,8.3,8.0,7.9,0.0,4.8,2.7,8.4,2,4,0,0,6.9,7.9,Core Systems / SDE,94.2,Ready,1
STU-2026-05756,ISE,6,8.22,77.3,80.4,1,1,66.8,81.0,78.6,8.3,9.7,5.3,6.1,9.8,10.0,2.5,10.0,0,1,2,0,6.4,7.5,Data Analyst / ML Engineer,95.1,Ready,1
STU-2026-05757,ECE,7,8.55,86.9,72.3,0,0,77.5,86.3,61.6,7.1,7.6,7.2,7.6,9.2,2.6,2.8,6.0,1,1,1,1,5.8,7.2,Core Systems / SDE,99.7,Ready,1
STU-2026-05758,ISE,8,6.65,72.2,66.4,0,0,86.7,79.3,55.1,8.5,5.7,5.4,3.9,9.5,10.0,4.8,10.0,0,2,3,1,6.8,5.9,Data Analyst / ML Engineer,95.9,Ready,1
STU-2026-05759,ISE,8,5.86,56.2,61.5,3,2,45.2,89.6,74.6,6.8,5.0,7.3,5.8,5.8,8.4,1.4,5.3,1,2,0,3,10.0,7.4,Core Systems / SDE,56.9,Needs Training,1
STU-2026-05760,CSE,7,7.38,75.2,66.8,1,1,69.6,86.6,58.2,6.3,5.6,6.2,6.2,8.9,9.4,0.2,4.0,0,4,1,0,6.8,8.0,Full-Stack Developer,87.8,Ready,1
STU-2026-05761,EEE,7,6.77,69.0,64.6,1,0,74.7,99.0,67.7,3.9,6.3,7.8,8.1,9.2,8.9,1.0,8.9,2,2,4,1,6.9,6.5,Core Systems / SDE,99.5,Ready,1
STU-2026-05762,Mech,6,7.83,79.0,63.7,1,1,65.7,72.2,92.6,8.4,10.0,7.2,8.6,0.0,10.0,3.8,8.1,0,2,2,0,7.2,7.1,Core Systems / SDE,86.2,Ready,1
STU-2026-05763,Mech,7,8.0,76.8,61.5,1,1,75.8,71.4,67.3,6.6,4.2,8.6,5.4,0.0,4.8,8.4,10.0,1,1,1,2,5.9,6.3,Core Systems / SDE,27.9,Needs Training,0
STU-2026-05764,CSE,7,6.65,67.7,79.6,1,0,52.9,76.2,84.8,10.0,6.5,9.2,7.9,0.0,9.2,3.0,6.3,2,4,1,0,6.3,6.2,Core Systems / SDE,91.5,Ready,1
STU-2026-05765,Mech,7,8.17,81.7,79.5,0,0,79.5,68.6,48.7,5.1,4.0,3.0,5.5,0.0,1.4,2.8,10.0,1,0,2,2,7.1,6.6,Data Analyst / ML Engineer,71.4,Near-Ready,1
STU-2026-05766,ECE,7,8.12,92.2,75.1,0,0,66.3,81.2,72.9,8.0,5.6,6.4,7.5,8.0,6.0,7.6,9.4,0,1,2,0,8.9,9.5,Data Analyst / ML Engineer,99.3,Ready,1
STU-2026-05767,CSE,8,8.2,81.9,83.8,0,0,83.6,79.8,99.0,10.0,8.8,10.0,8.8,10.0,10.0,1.1,5.4,3,1,2,1,6.9,6.9,Core Systems / SDE,100.0,Ready,1
STU-2026-05768,CSE,8,6.95,79.1,61.9,1,0,63.5,57.5,69.4,7.5,8.1,6.6,8.1,8.2,9.1,4.2,5.5,0,1,1,0,6.6,5.9,Core Systems / SDE,93.0,Ready,1
STU-2026-05769,CSE,7,8.26,90.7,79.5,0,0,93.7,71.9,95.4,9.8,10.0,9.1,9.3,10.0,10.0,7.3,7.1,1,2,3,2,5.6,6.1,Core Systems / SDE,99.9,Ready,1
STU-2026-05770,Mech,6,7.97,71.8,84.1,0,0,76.9,99.0,72.4,6.2,6.9,6.0,0.0,10.0,4.1,2.3,10.0,2,2,1,1,6.0,9.3,Data Analyst / ML Engineer,96.2,Ready,1
STU-2026-05771,ECE,6,8.1,79.1,69.7,1,1,73.3,75.1,45.3,4.3,0.9,3.7,4.7,0.0,4.4,4.5,8.4,2,3,2,1,7.6,9.4,Core Systems / SDE,85.7,Ready,1
STU-2026-05772,ECE,6,9.25,98.0,83.4,0,0,72.4,93.7,94.0,10.0,8.0,6.7,9.6,0.0,4.4,0.0,8.4,1,3,0,2,3.0,6.0,Core Systems / SDE,98.5,Ready,1
STU-2026-05773,CSE,7,7.76,79.1,65.0,1,1,77.1,88.7,81.0,8.3,7.1,5.9,7.9,9.3,10.0,2.1,5.1,2,2,1,0,5.8,9.6,Core Systems / SDE,98.4,Ready,1
STU-2026-05774,ECE,6,6.73,68.5,72.1,4,1,68.4,72.0,77.2,7.2,7.9,7.1,7.7,5.9,5.7,2.5,9.8,1,2,2,2,5.6,5.6,Core Systems / SDE,70.4,Near-Ready,1
STU-2026-05775,CSE,8,6.18,69.0,63.1,2,2,65.3,48.3,73.2,5.9,9.0,9.3,8.2,9.1,9.7,2.3,10.0,0,3,2,1,4.5,4.6,Core Systems / SDE,53.8,Needs Training,1
STU-2026-05776,ISE,8,8.64,91.9,90.1,0,0,91.5,95.3,89.8,10.0,6.5,6.7,8.7,10.0,10.0,3.7,4.1,0,2,1,0,6.3,6.9,Core Systems / SDE,99.6,Ready,1
STU-2026-05777,ECE,7,7.79,78.1,80.8,1,1,65.1,96.2,39.0,6.8,3.5,6.0,5.1,8.6,1.7,3.5,6.9,1,2,1,1,6.5,8.4,Data Analyst / ML Engineer,84.9,Ready,1
STU-2026-05778,CSE,7,9.24,88.8,84.9,0,0,57.2,81.7,99.0,7.9,9.5,10.0,9.6,8.7,10.0,7.1,10.0,2,4,2,0,6.5,7.6,Core Systems / SDE,99.9,Ready,1
STU-2026-05779,EEE,7,5.17,55.0,56.2,3,3,46.7,59.9,49.9,5.0,4.1,4.4,5.1,5.2,6.9,3.3,5.4,0,1,2,0,6.9,7.5,Core Systems / SDE,1.7,Needs Training,0
STU-2026-05780,CSE,8,8.4,83.7,82.8,0,0,58.9,78.0,83.0,7.8,7.0,8.7,8.4,5.6,10.0,1.6,3.1,0,3,2,2,5.5,7.2,Core Systems / SDE,97.1,Ready,1
STU-2026-05781,ECE,8,7.11,70.2,74.5,1,0,78.6,63.2,81.6,7.9,6.2,8.8,9.3,9.6,3.8,2.9,8.5,2,1,4,0,7.9,7.0,Core Systems / SDE,99.6,Ready,1
STU-2026-05782,ISE,6,7.01,65.6,78.8,1,0,71.1,54.7,89.4,8.6,6.3,8.1,10.0,0.0,10.0,4.6,10.0,0,5,2,0,9.5,8.5,Core Systems / SDE,98.6,Ready,1
STU-2026-05783,ECE,6,6.56,66.5,57.1,2,0,84.9,75.5,35.5,4.6,3.9,1.5,2.6,0.0,7.0,3.6,10.0,1,0,2,0,6.4,6.2,Data Analyst / ML Engineer,0.8,Needs Training,0
STU-2026-05784,CSE,7,8.39,80.8,66.7,0,0,75.2,79.9,99.0,10.0,8.6,7.2,8.1,0.0,10.0,4.9,7.0,2,1,1,0,6.0,6.4,Core Systems / SDE,98.6,Ready,1
STU-2026-05785,CSE,7,8.07,81.7,69.9,0,0,70.1,84.6,88.9,9.1,8.0,5.5,8.7,10.0,10.0,5.3,9.6,1,3,2,0,6.4,8.5,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-05786,Mech,6,6.14,62.5,64.7,2,1,95.3,69.2,67.4,6.8,5.3,6.9,6.3,9.8,3.6,4.3,7.9,2,3,1,1,7.5,7.0,Data Analyst / ML Engineer,97.3,Ready,1
STU-2026-05787,CSE,7,7.58,79.1,76.1,1,0,83.4,66.0,96.7,8.6,7.6,8.9,0.0,0.0,10.0,3.4,8.1,0,2,1,2,7.6,7.2,Core Systems / SDE,1.7,Needs Training,0
STU-2026-05788,EEE,7,8.18,82.5,74.1,0,0,99.0,79.1,64.5,5.0,4.2,6.6,5.3,0.0,1.3,4.4,9.3,0,1,1,4,9.5,8.7,Core Systems / SDE,87.4,Ready,1
STU-2026-05789,Civil,7,7.6,84.2,71.4,0,0,80.6,91.8,66.3,6.5,5.6,4.1,6.9,8.6,8.1,4.0,10.0,0,1,2,1,8.2,8.1,Data Analyst / ML Engineer,97.7,Ready,1
STU-2026-05790,CSE,8,8.62,82.1,75.8,1,0,87.3,98.2,90.4,7.6,8.3,9.7,10.0,9.5,10.0,2.7,7.0,3,1,4,0,5.4,7.2,Core Systems / SDE,100.0,Ready,1
STU-2026-05791,CSE,6,7.08,82.9,68.3,1,1,61.1,65.4,96.6,10.0,10.0,8.1,8.2,7.8,10.0,0.0,8.6,0,1,0,0,4.8,6.1,Core Systems / SDE,77.8,Ready,1
STU-2026-05792,ECE,7,5.0,60.9,50.0,3,3,55.9,55.5,33.9,1.2,2.2,1.7,5.3,7.1,4.4,2.2,5.5,0,1,1,0,6.9,6.9,Data Analyst / ML Engineer,0.6,Needs Training,0
STU-2026-05793,Civil,7,7.61,85.6,84.8,0,0,73.0,83.9,66.4,6.9,7.1,4.1,7.5,10.0,2.7,1.7,9.0,1,1,2,0,4.9,5.7,Data Analyst / ML Engineer,98.7,Ready,1
STU-2026-05794,Mech,7,7.6,78.1,82.6,2,1,71.7,80.9,36.7,6.8,4.9,3.1,4.9,8.1,3.1,3.0,9.0,0,4,0,0,6.1,6.7,Data Analyst / ML Engineer,49.0,Needs Training,0
STU-2026-05795,ISE,7,7.74,76.1,79.6,1,1,79.8,74.9,77.8,7.8,7.6,7.4,9.0,10.0,10.0,3.7,10.0,0,0,0,0,6.8,7.9,Data Analyst / ML Engineer,97.5,Ready,1
STU-2026-05796,EEE,7,8.62,82.0,81.9,0,0,96.8,90.4,83.2,10.0,8.6,7.9,0.0,10.0,3.7,2.5,10.0,1,2,0,0,5.7,5.6,Data Analyst / ML Engineer,96.3,Ready,1
STU-2026-05797,CSE,8,5.25,67.2,62.0,2,2,39.2,57.0,51.5,4.3,5.6,5.9,0.0,6.6,10.0,2.3,6.3,0,3,1,2,5.5,5.5,Full-Stack Developer,0.0,Needs Training,0
STU-2026-05798,Civil,7,7.14,79.3,70.2,1,1,56.1,57.8,43.1,4.5,3.2,3.9,7.4,0.0,3.7,3.5,10.0,0,1,0,0,6.3,6.3,Core Systems / SDE,21.7,Needs Training,0
STU-2026-05799,Civil,7,6.39,60.2,64.5,1,0,64.7,64.0,64.5,5.0,6.2,6.4,7.2,0.0,3.9,4.0,7.0,0,3,3,0,4.2,4.1,Core Systems / SDE,60.5,Near-Ready,1
STU-2026-05800,CSE,7,6.07,69.5,50.0,2,1,60.8,62.3,71.3,5.4,6.5,7.7,0.0,5.5,8.5,3.7,4.9,2,1,2,1,6.8,7.3,Full-Stack Developer,1.4,Needs Training,0
STU-2026-05801,CSE,7,7.32,69.3,72.9,1,0,65.2,71.9,93.7,8.8,9.6,8.3,9.4,9.4,10.0,3.1,6.7,3,1,4,4,4.8,4.7,Core Systems / SDE,99.9,Ready,1
STU-2026-05802,CSE,8,8.17,83.4,69.0,0,0,77.6,68.2,83.4,8.4,10.0,4.2,9.3,7.5,10.0,6.0,8.9,1,2,4,0,5.1,5.9,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-05803,CSE,6,7.73,82.7,71.6,1,1,55.2,99.0,99.0,10.0,10.0,8.9,9.9,10.0,10.0,1.7,9.6,0,1,0,1,6.8,8.7,Core Systems / SDE,99.1,Ready,1
STU-2026-05804,EEE,7,6.64,77.2,66.7,2,2,51.8,63.7,82.8,7.1,7.8,7.1,6.8,0.0,6.6,3.4,6.3,1,2,1,0,8.9,7.1,Core Systems / SDE,12.9,Needs Training,0
STU-2026-05805,ISE,7,7.24,75.0,64.1,0,0,72.5,62.6,75.3,6.2,4.9,5.2,8.6,8.8,10.0,0.2,7.8,0,2,1,1,3.2,5.7,Core Systems / SDE,95.6,Ready,1
STU-2026-05806,CSE,6,8.42,82.8,83.4,0,0,90.0,78.4,87.1,9.2,7.5,7.9,6.9,10.0,10.0,2.2,10.0,0,2,1,0,8.8,7.8,Data Analyst / ML Engineer,99.7,Ready,1
STU-2026-05807,CSE,8,8.15,81.6,85.2,0,0,90.0,82.6,75.3,5.4,6.7,7.7,6.8,10.0,10.0,3.5,6.7,2,5,1,0,4.5,5.1,Core Systems / SDE,99.6,Ready,1
STU-2026-05808,Civil,7,6.79,76.1,60.5,2,1,73.4,74.0,67.2,4.7,8.3,4.6,5.5,6.8,4.1,5.0,9.6,0,1,2,2,7.1,7.0,Data Analyst / ML Engineer,69.6,Near-Ready,1
STU-2026-05809,ECE,7,6.72,73.9,66.9,3,2,72.1,78.4,62.2,6.4,3.7,4.5,8.8,0.0,1.3,4.3,8.5,0,5,0,1,8.6,6.6,Core Systems / SDE,27.4,Needs Training,0
STU-2026-05810,ISE,8,5.51,58.8,50.0,3,1,69.8,88.1,75.7,10.0,7.2,7.3,7.1,7.8,6.8,6.1,5.8,0,5,0,2,6.4,8.6,Core Systems / SDE,73.6,Near-Ready,1
STU-2026-05811,CSE,7,6.93,59.7,59.6,2,2,46.4,83.2,70.1,7.4,7.9,9.1,9.1,6.1,10.0,2.9,6.8,1,1,2,0,7.0,7.0,Core Systems / SDE,87.2,Ready,1
STU-2026-05812,Civil,7,5.49,55.0,58.2,4,1,61.7,41.9,49.9,5.8,3.4,3.0,5.6,0.0,5.1,1.9,8.9,0,3,1,1,7.2,6.1,Data Analyst / ML Engineer,2.6,Needs Training,0
STU-2026-05813,EEE,6,9.67,95.6,95.3,0,0,83.0,99.0,85.3,9.2,8.4,9.5,0.0,9.1,4.7,6.2,9.5,1,3,2,0,8.6,9.1,Data Analyst / ML Engineer,98.6,Ready,1
STU-2026-05814,CSE,7,6.46,59.8,53.4,3,0,65.6,39.2,70.4,8.3,5.3,5.6,0.0,8.2,8.7,4.6,7.2,0,1,1,0,5.8,3.9,Data Analyst / ML Engineer,11.1,Needs Training,0
STU-2026-05815,CSE,6,8.62,82.1,96.0,0,0,79.1,80.8,80.1,7.5,8.1,5.1,8.1,10.0,10.0,3.9,3.6,0,7,1,0,7.4,8.8,Full-Stack Developer,99.9,Ready,1
STU-2026-05816,CSE,7,9.4,90.5,84.6,0,0,77.2,91.5,87.8,8.0,10.0,8.4,7.6,10.0,10.0,1.2,10.0,0,4,1,0,6.2,7.6,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-05817,CSE,7,7.64,89.4,75.1,0,0,89.1,67.1,83.0,7.7,8.1,7.6,9.4,10.0,9.4,1.9,9.6,0,2,1,3,7.3,6.3,Core Systems / SDE,99.6,Ready,1
STU-2026-05818,ECE,7,7.29,74.7,67.0,0,0,76.6,69.9,58.9,4.3,4.6,6.7,0.0,8.5,6.6,6.7,9.4,0,3,1,0,6.2,5.7,Data Analyst / ML Engineer,5.0,Needs Training,0
STU-2026-05819,Mech,7,5.95,66.9,57.8,2,2,63.6,66.4,54.0,5.0,5.0,6.2,0.0,0.0,5.2,5.0,8.2,0,3,3,0,6.7,6.7,Data Analyst / ML Engineer,0.0,Needs Training,0
STU-2026-05820,ISE,7,6.84,73.2,77.8,2,2,80.8,82.5,69.6,6.2,5.4,8.3,8.2,8.4,9.7,6.0,8.6,1,5,1,0,8.4,9.8,Core Systems / SDE,97.2,Ready,1
STU-2026-05821,EEE,8,9.16,75.4,96.7,0,0,99.0,99.0,93.8,9.8,8.7,6.2,0.0,10.0,2.9,3.8,9.8,1,3,2,3,6.5,8.3,Data Analyst / ML Engineer,98.2,Ready,1
STU-2026-05822,ISE,6,7.79,75.8,63.3,1,0,73.2,68.9,51.6,6.1,7.0,3.7,5.6,6.8,10.0,4.9,8.0,2,0,3,0,4.3,4.1,Full-Stack Developer,85.6,Ready,1
STU-2026-05823,ECE,8,7.43,67.8,68.0,0,0,75.7,68.9,68.5,5.0,6.0,5.3,7.8,9.2,4.8,3.9,7.8,0,2,2,0,6.1,6.6,Core Systems / SDE,98.7,Ready,1
STU-2026-05824,ECE,7,8.84,97.5,97.0,0,0,99.0,77.0,60.3,7.4,6.8,5.0,6.7,10.0,0.7,6.3,10.0,0,4,1,4,4.5,5.9,Data Analyst / ML Engineer,99.2,Ready,1
STU-2026-05825,CSE,7,8.17,70.5,74.9,0,0,71.2,89.0,91.6,9.1,7.7,8.0,10.0,8.6,7.8,6.3,10.0,0,2,3,0,6.0,7.1,Core Systems / SDE,99.8,Ready,1
STU-2026-05826,ISE,7,7.24,71.0,73.3,0,0,73.7,57.9,70.0,6.1,7.2,6.4,4.2,9.0,10.0,3.8,6.7,3,1,1,1,9.4,9.4,Full-Stack Developer,99.1,Ready,1
STU-2026-05827,ECE,8,7.64,75.4,81.6,0,0,63.6,99.0,81.3,9.6,7.9,8.2,8.8,0.0,2.8,6.0,7.9,0,3,1,0,7.6,9.0,Core Systems / SDE,97.1,Ready,1
STU-2026-05828,CSE,7,6.56,61.8,70.7,1,0,63.2,82.0,83.1,9.9,7.5,6.9,9.1,7.8,10.0,6.1,8.4,0,1,3,0,8.2,8.4,Core Systems / SDE,99.0,Ready,1
STU-2026-05829,ISE,7,6.78,70.3,50.0,1,0,67.7,75.2,78.5,7.6,5.8,6.7,8.0,8.6,10.0,4.8,6.7,0,2,1,2,8.1,8.3,Core Systems / SDE,99.3,Ready,1
STU-2026-05830,ISE,8,7.17,72.7,72.2,2,0,85.2,58.3,78.6,7.1,6.5,6.8,7.3,10.0,9.8,5.2,6.5,1,2,1,0,7.1,8.2,Core Systems / SDE,99.2,Ready,1
STU-2026-05831,Civil,8,8.01,81.1,89.0,1,0,73.6,47.6,81.5,8.3,6.5,9.3,9.0,10.0,4.5,5.6,8.6,1,2,0,3,8.9,8.5,Core Systems / SDE,99.7,Ready,1
STU-2026-05832,ISE,7,6.03,66.3,60.6,1,1,69.8,72.1,71.8,7.7,3.7,4.8,7.6,0.0,9.9,1.9,10.0,1,1,2,0,8.4,6.7,Core Systems / SDE,48.4,Needs Training,0
STU-2026-05833,EEE,8,7.48,77.0,65.1,1,0,78.8,99.0,44.7,3.8,3.9,2.8,4.7,0.0,5.4,3.5,9.7,2,2,0,0,7.9,8.6,Data Analyst / ML Engineer,80.9,Ready,1
STU-2026-05834,ISE,7,6.97,73.5,61.0,2,1,76.4,62.0,85.9,10.0,10.0,7.5,9.4,9.9,10.0,3.4,8.2,0,2,2,0,7.2,6.1,Core Systems / SDE,97.5,Ready,1
STU-2026-05835,EEE,7,6.41,73.1,62.2,1,1,77.4,62.2,49.6,5.4,3.7,3.8,5.8,0.0,3.2,2.8,8.1,1,0,2,3,8.7,7.0,Core Systems / SDE,37.8,Needs Training,0
STU-2026-05836,ECE,7,6.98,61.4,72.9,1,1,67.2,86.3,47.7,4.6,4.7,5.1,5.5,8.5,8.8,4.3,8.7,1,1,1,0,8.6,7.6,Data Analyst / ML Engineer,92.2,Ready,1
STU-2026-05837,Mech,7,5.0,58.7,72.2,3,2,36.6,76.2,32.0,2.3,4.4,2.2,0.0,0.0,2.4,3.7,6.5,2,2,3,0,8.5,7.8,QA Specialist,0.0,Needs Training,0
STU-2026-05838,ISE,7,6.57,61.5,62.8,2,2,71.1,69.6,78.4,8.9,4.7,6.5,0.0,10.0,10.0,6.0,9.0,0,1,2,2,4.9,6.8,Data Analyst / ML Engineer,8.0,Needs Training,0
STU-2026-05839,ECE,7,6.19,60.8,65.7,1,0,72.7,50.1,60.8,8.4,5.1,6.6,6.2,8.7,5.3,2.3,10.0,2,1,2,1,5.6,4.1,Data Analyst / ML Engineer,86.4,Ready,1
STU-2026-05840,ECE,7,7.09,73.0,58.3,3,3,99.0,68.9,47.5,4.0,5.1,5.8,6.1,10.0,6.2,3.3,9.8,1,6,5,1,6.7,7.2,Data Analyst / ML Engineer,76.7,Ready,1
STU-2026-05841,ISE,6,5.0,57.0,50.0,3,2,42.0,45.3,83.7,7.0,6.6,9.4,8.5,5.1,10.0,1.9,8.7,0,1,2,1,6.5,7.4,Core Systems / SDE,26.6,Needs Training,0
STU-2026-05842,CSE,8,7.61,79.9,69.9,2,1,86.0,87.7,65.1,6.4,8.3,7.3,0.0,10.0,9.7,6.4,9.4,0,1,2,0,6.6,8.2,Data Analyst / ML Engineer,53.7,Needs Training,1
STU-2026-05843,CSE,7,8.4,77.7,83.0,0,0,98.7,99.0,84.5,9.0,8.2,8.5,9.6,10.0,10.0,3.1,9.3,0,4,3,4,5.7,8.1,Core Systems / SDE,100.0,Ready,1
STU-2026-05844,CSE,8,7.27,83.6,70.0,1,1,52.1,80.4,90.4,8.8,9.4,7.3,0.0,7.3,10.0,2.1,5.2,0,2,2,0,7.7,7.8,Full-Stack Developer,39.4,Needs Training,0
STU-2026-05845,Mech,8,7.95,77.1,76.6,1,1,90.9,69.6,69.3,6.5,6.6,3.6,7.5,10.0,8.8,4.4,8.4,0,1,0,0,6.1,7.3,Data Analyst / ML Engineer,94.6,Ready,1
STU-2026-05846,CSE,8,6.84,65.8,65.1,3,2,66.6,60.5,72.9,7.0,6.5,5.6,5.6,0.0,10.0,3.9,4.9,2,1,2,0,7.4,5.5,Core Systems / SDE,45.3,Needs Training,0
STU-2026-05847,CSE,8,5.69,55.0,57.5,2,1,43.4,44.7,48.4,4.7,3.7,2.9,5.1,6.7,9.8,2.7,6.8,2,2,0,1,9.3,8.0,Full-Stack Developer,45.1,Needs Training,0
STU-2026-05848,ECE,7,7.4,66.7,69.6,3,3,69.9,46.0,71.0,5.6,6.6,4.5,8.1,8.4,5.9,0.7,9.7,0,4,2,1,7.9,7.4,Data Analyst / ML Engineer,41.1,Needs Training,0
STU-2026-05849,CSE,7,8.15,72.9,68.4,0,0,94.7,74.6,92.6,10.0,9.4,9.6,0.0,8.9,9.0,5.4,10.0,2,2,3,0,7.1,6.1,Data Analyst / ML Engineer,98.0,Ready,1
STU-2026-05850,ISE,7,5.94,64.4,50.0,3,1,87.0,58.5,47.6,5.4,1.4,3.6,4.9,10.0,9.5,0.9,6.5,2,4,2,0,4.8,6.6,Data Analyst / ML Engineer,68.0,Near-Ready,1
STU-2026-05851,CSE,7,6.89,74.2,77.0,1,0,82.1,71.6,76.0,6.9,4.9,5.9,7.0,7.5,10.0,1.2,10.0,0,5,2,1,9.0,9.6,Data Analyst / ML Engineer,99.2,Ready,1
STU-2026-05852,Civil,7,7.13,67.4,63.7,1,1,80.4,87.4,73.0,7.5,6.4,7.6,5.8,9.4,6.5,5.2,10.0,0,3,2,0,8.0,9.7,Data Analyst / ML Engineer,94.9,Ready,1
STU-2026-05853,Mech,6,9.9,89.3,90.5,0,0,91.3,94.0,72.3,7.5,7.2,4.8,0.0,10.0,2.1,2.9,9.8,0,2,2,1,6.3,7.1,Data Analyst / ML Engineer,96.7,Ready,1
STU-2026-05854,Mech,8,7.65,75.7,82.0,2,1,83.2,64.7,84.5,7.0,8.0,8.3,9.3,10.0,6.1,5.0,5.6,1,1,3,1,6.1,5.5,Core Systems / SDE,97.5,Ready,1
STU-2026-05855,ISE,8,5.3,57.7,52.6,2,2,38.7,53.2,46.7,4.7,5.0,4.3,4.7,0.0,10.0,8.4,6.9,1,2,5,1,8.3,8.5,Core Systems / SDE,4.8,Needs Training,0
STU-2026-05856,EEE,7,5.03,56.3,58.4,4,3,70.5,68.1,61.5,7.8,4.7,5.1,6.6,0.0,5.4,3.1,10.0,0,7,3,0,6.7,8.0,Core Systems / SDE,4.8,Needs Training,0
STU-2026-05857,CSE,7,8.2,75.9,72.1,0,0,88.2,88.0,88.6,8.4,8.0,8.8,7.8,0.0,10.0,5.9,8.3,1,3,1,0,5.8,6.9,Core Systems / SDE,96.1,Ready,1
STU-2026-05858,CSE,7,9.9,95.1,97.0,0,0,99.0,87.9,99.0,8.9,9.7,9.8,7.4,10.0,10.0,5.1,10.0,0,2,1,2,6.8,8.3,Core Systems / SDE,99.9,Ready,1
STU-2026-05859,CSE,8,7.09,81.7,70.7,2,2,90.6,74.0,86.6,8.5,7.8,6.3,7.4,9.6,10.0,3.8,2.9,0,4,3,2,10.0,8.7,Core Systems / SDE,95.2,Ready,1
STU-2026-05860,ECE,7,7.03,64.5,68.4,0,0,70.2,68.1,51.3,6.8,8.1,5.0,4.0,0.0,0.0,5.0,6.1,0,3,4,0,5.8,6.2,Core Systems / SDE,2.8,Needs Training,0
STU-2026-05861,ISE,7,7.87,78.8,74.4,0,0,97.0,75.8,82.6,7.6,6.9,5.5,8.2,10.0,9.9,8.0,10.0,1,7,2,1,5.2,6.6,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-05862,ISE,7,6.52,70.4,69.8,1,0,55.5,88.7,81.9,8.4,8.1,7.6,9.4,6.8,7.2,5.5,7.1,0,2,1,4,7.1,7.0,Core Systems / SDE,98.1,Ready,1
STU-2026-05863,CSE,7,5.0,55.0,53.7,4,4,46.0,36.1,62.2,6.1,7.4,3.0,5.7,7.6,9.2,4.6,6.1,1,1,2,3,7.7,4.6,Full-Stack Developer,1.3,Needs Training,0
STU-2026-05864,ISE,8,8.54,88.3,58.7,0,0,78.8,78.0,95.0,9.2,10.0,8.0,9.7,0.0,10.0,5.5,10.0,0,1,1,0,7.2,7.1,Core Systems / SDE,98.3,Ready,1
STU-2026-05865,ECE,6,6.73,61.1,63.0,2,1,76.0,69.9,59.1,6.0,6.1,4.9,5.6,7.7,5.3,2.7,3.0,0,3,2,2,8.9,7.6,Core Systems / SDE,87.0,Ready,1
STU-2026-05866,ISE,6,8.56,88.5,83.4,0,0,83.1,92.2,97.2,8.6,8.8,8.9,8.9,10.0,10.0,5.5,10.0,0,0,1,1,7.6,8.6,Core Systems / SDE,99.9,Ready,1
STU-2026-05867,ECE,8,6.56,68.0,58.0,2,1,69.3,49.8,63.5,7.1,6.2,5.7,6.9,8.0,5.2,5.6,6.9,1,2,2,1,6.7,7.5,Data Analyst / ML Engineer,83.6,Ready,1
STU-2026-05868,CSE,8,7.53,67.5,69.3,0,0,65.2,80.7,78.9,9.0,9.4,9.5,6.9,0.0,7.1,5.5,4.4,0,0,1,1,5.9,7.4,Core Systems / SDE,86.4,Ready,1
